10	1.9891e+30	0	0	0	0	0	0	0	0	0	3.285e+23	5.8344e+10	0	0	0	47870	0	0	0	0	4.867e+24	1.07712e+11	0	0	0	35020	0	0	0	0	5.972e+24	1.496e+11	0	0	0	29780	0	0	0	0	6.39e+23	2.27392e+11	0	0	0	24130	0	0	0	0	1.898e+27	7.7792e+11	0	0	0	13070	0	0	0	0	5.683e+26	1.43317e+12	0	0	0	9680	0	0	0	0	8.681e+25	2.87531e+12	0	0	0	6800	0	0	0	0	1.024e+26	4.49548e+12	0	0	0	5430	0	0	0	0	7.342e+22	1.49984e+11	0	0	0	30802	0	0	0	0	
10	1.9891e+30	0.0112846	0	0	5.64231e-05	0	0	5.61156e+23	0	0	3.285e+23	5.8344e+10	9.574e+06	0	-7.79966	47870	0	-1.28109e+22	0	0	4.867e+24	1.07712e+11	7.004e+06	0	-2.28836	35020	0	-5.56873e+22	0	0	5.972e+24	1.496e+11	5.956e+06	0	-1.17966	29780	0	-3.52247e+22	0	0	6.39e+23	2.27392e+11	4.826e+06	0	-0.513408	24130	0	-1.64034e+21	0	0	1.898e+27	7.7792e+11	2.614e+06	0	-0.0438559	13070	0	-4.16193e+23	0	0	5.683e+26	1.43317e+12	1.936e+06	0	-0.0129848	9680	0	-3.68963e+22	0	0	8.681e+25	2.87531e+12	1.36e+06	0	-0.00322037	6800	0	-1.3978e+21	0	0	1.024e+26	4.49548e+12	1.086e+06	0	-0.00131687	5430	0	-6.74235e+20	0	0	7.342e+22	1.49984e+11	6.1604e+06	0	-1.72084	30802	0	-6.31719e+20	0	0	
10	1.9891e+30	559298	27746.1	0	0.55437	0.0404777	0	5.33201e+23	7.5146e+22	0	3.285e+23	-3.61028e+09	5.86692e+10	0	-47445.4	-2577.83	0	7.73402e+20	-1.2598e+22	0	4.867e+24	8.56098e+10	6.5185e+10	0	-21319.6	27827.6	0	-4.43991e+22	-3.38037e+22	0	5.972e+24	1.37892e+11	5.80313e+10	0	-11561.3	27452.7	0	-3.25139e+22	-1.38835e+22	0	6.39e+23	2.22276e+11	4.79023e+10	0	-5096.33	23587.1	0	-1.60372e+21	-3.45635e+20	0	1.898e+27	7.77481e+11	2.61377e+10	0	-438.521	13062.6	0	-4.15958e+23	-1.39896e+22	0	5.683e+26	1.43304e+12	1.93614e+10	0	-129.857	9679.13	0	-3.68927e+22	-4.94425e+20	0	8.681e+25	2.87528e+12	1.36013e+10	0	-32.2068	6799.92	0	-1.39779e+21	-6.57216e+18	0	1.024e+26	4.49547e+12	1.08611e+10	0	-13.17	5429.98	0	-6.74233e+20	-1.61953e+18	0	7.342e+22	1.38153e+11	5.77485e+10	0	-10814.9	28133.4	0	-5.34871e+20	-2.29177e+19	0	
10	1.9891e+30	2.18719e+06	198894	0	1.06497	0.136131	0	4.83165e+23	1.08237e+23	0	3.285e+23	-5.89205e+10	-5.49652e+09	0	4408.55	-46988.5	0	1.23987e+22	1.15465e+21	0	4.867e+24	2.83004e+10	1.0352e+11	0	-33947.2	9107.34	0	-1.47948e+22	-5.41136e+22	0	5.972e+24	1.04606e+11	1.06973e+11	0	-21306.8	20833.9	0	-2.47786e+22	-2.55266e+22	0	6.39e+23	2.07158e+11	9.36438e+10	0	-9964.51	21982.2	0	-1.49541e+21	-6.76076e+20	0	1.898e+27	7.76166e+11	5.22433e+10	0	-876.502	13040.5	0	-4.15253e+23	-2.79635e+22	0	5.683e+26	1.43265e+12	3.87173e+10	0	-259.675	9676.52	0	-3.6882e+22	-9.88782e+20	0	8.681e+25	2.87518e+12	2.7201e+10	0	-64.4097	6799.7	0	-1.39774e+21	-1.31443e+19	0	1.024e+26	4.49543e+12	2.1721e+10	0	-26.3385	5429.94	0	-6.74227e+20	-3.23906e+18	0	7.342e+22	1.04574e+11	1.06598e+11	0	-20275.1	20713.5	0	-2.87917e+20	-1.06281e+20	0	
10	1.9891e+30	4.78964e+06	583657	0	1.53152	0.250068	0	4.47621e+23	1.17397e+23	0	3.285e+23	7.44129e+09	-5.82373e+10	0	47147.3	6355	0	-1.60038e+21	1.25499e+22	0	4.867e+24	-4.06955e+10	9.89317e+10	0	-32546.3	-13562.9	0	2.14781e+22	-5.22142e+22	0	5.972e+24	5.4954e+10	1.39175e+11	0	-27709.9	10956.3	0	-1.31787e+22	-3.3053e+22	0	6.39e+23	1.82714e+11	1.35169e+11	0	-14387.2	19386	0	-1.32006e+21	-9.76723e+20	0	1.898e+27	7.73976e+11	7.829e+10	0	-1313.49	13003.7	0	-4.14079e+23	-4.19057e+22	0	5.683e+26	1.432e+12	5.80663e+10	0	-389.444	9672.17	0	-3.68643e+22	-1.483e+21	0	8.681e+25	2.87502e+12	4.08e+10	0	-96.611	6799.32	0	-1.39766e+21	-1.97164e+19	0	1.024e+26	4.49536e+12	3.25808e+10	0	-39.5069	5429.86	0	-6.74216e+20	-4.85862e+18	0	7.342e+22	5.46444e+10	1.38967e+11	0	-27119.9	10088.8	0	1.4866e+19	-2.89669e+20	0	
10	1.9891e+30	8.29274e+06	1.20489e+06	0	1.96612	0.372597	0	4.14974e+23	1.2547e+23	0	3.285e+23	5.73025e+10	1.10549e+10	0	-9002.03	47010.3	0	-1.25765e+22	-2.42422e+21	0	4.867e+24	-9.2629e+10	5.29849e+10	0	-17472.2	-30723.5	0	4.92445e+22	-2.81689e+22	0	5.972e+24	-3.29604e+09	1.49603e+11	0	-29772.9	-638.391	0	5.82881e+20	-3.53433e+22	0	6.39e+23	1.50038e+11	1.70602e+11	0	-18165.5	15913.1	0	-1.08518e+21	-1.23418e+21	0	1.898e+27	7.70913e+11	1.04248e+11	0	-1749	12952.2	0	-4.12438e+23	-5.58004e+22	0	5.683e+26	1.43109e+12	7.74048e+10	0	-519.138	9666.08	0	-3.68394e+22	-1.97701e+21	0	8.681e+25	2.87479e+12	5.43981e+10	0	-128.81	6798.79	0	-1.39754e+21	-2.62884e+19	0	1.024e+26	4.49527e+12	4.34404e+10	0	-52.6751	5429.75	0	-6.74202e+20	-6.47819e+18	0	7.342e+22	-3.65948e+09	1.49702e+11	0	-30046.1	-1634.98	0	2.09509e+20	-4.88943e+20	0	
10	1.9891e+30	1.26286e+07	2.07433e+06	0	2.36306	0.494329	0	3.76078e+23	1.10381e+23	0	3.285e+23	-1.44823e+10	5.70471e+10	0	-46070.1	-11363.5	0	3.09824e+21	-1.22012e+22	0	4.867e+24	-1.05546e+11	-1.52498e+10	0	5033.91	-35006.4	0	5.62167e+22	8.11884e+21	0	5.972e+24	-6.10313e+10	1.36634e+11	0	-27181.1	-12136.2	0	1.43529e+22	-3.21337e+22	0	6.39e+23	1.10596e+11	1.98338e+11	0	-21128.5	11717.5	0	-8.00948e+20	-1.43683e+21	0	1.898e+27	7.66981e+11	1.30089e+11	0	-2182.53	12886.1	0	-4.10331e+23	-6.96319e+22	0	5.683e+26	1.42992e+12	9.67294e+10	0	-648.731	9658.26	0	-3.68075e+22	-2.47073e+21	0	8.681e+25	2.8745e+12	6.79951e+10	0	-161.006	6798.11	0	-1.39739e+21	-3.28602e+19	0	1.024e+26	4.49515e+12	5.42998e+10	0	-65.8429	5429.6	0	-6.74183e+20	-8.09779e+18	0	7.342e+22	-6.11894e+10	1.36974e+11	0	-28124.7	-12589.2	0	2.64393e+20	-5.84356e+20	0	
10	1.9891e+30	1.77266e+07	3.16063e+06	0	2.73376	0.584726	0	3.69731e+23	6.81898e+22	0	3.285e+23	-5.68731e+10	-1.62422e+10	0	13046.6	-45367.4	0	1.19799e+22	3.41879e+21	0	4.867e+24	-7.39434e+10	-7.70586e+10	0	25393.3	-24544.5	0	3.92184e+22	4.08565e+22	0	5.972e+24	-1.09223e+11	1.02305e+11	0	-20346.8	-21736.6	0	2.59165e+22	-2.40137e+22	0	6.39e+23	6.61586e+10	2.17113e+11	0	-23140.6	6985.84	0	-4.79771e+20	-1.57533e+21	0	1.898e+27	7.62185e+11	1.55783e+11	0	-2613.6	12805.5	0	-4.0776e+23	-8.33843e+22	0	5.683e+26	1.4285e+12	1.16037e+11	0	-778.2	9648.69	0	-3.67685e+22	-2.96408e+21	0	8.681e+25	2.87415e+12	8.15905e+10	0	-193.198	6797.27	0	-1.39721e+21	-3.94318e+19	0	1.024e+26	4.49501e+12	6.51588e+10	0	-79.0103	5429.43	0	-6.7416e+20	-9.71742e+18	0	7.342e+22	-1.09065e+11	1.02655e+11	0	-21279.6	-21339.2	0	2.34448e+20	-4.78582e+20	0	
10	1.9891e+30	2.35762e+07	4.38769e+06	0	3.12235	0.638618	0	4.08065e+23	4.65915e+22	0	3.285e+23	1.82069e+10	-5.57392e+10	0	45189	15075	0	-3.93164e+21	1.20598e+22	0	4.867e+24	-1.12505e+10	-1.06523e+11	0	35001.4	-3878.78	0	5.93039e+21	5.59919e+22	0	5.972e+24	-1.40337e+11	5.1986e+10	0	-10338.7	-27934.8	0	3.33721e+22	-1.22271e+22	0	6.39e+23	1.87305e+10	2.26064e+11	0	-24107.9	1930.13	0	-1.35844e+20	-1.64307e+21	0	1.898e+27	7.56529e+11	1.81301e+11	0	-3041.72	12710.4	0	-4.04729e+23	-9.70422e+22	0	5.683e+26	1.42681e+12	1.35323e+11	0	-907.519	9637.39	0	-3.67225e+22	-3.457e+21	0	8.681e+25	2.87373e+12	9.5184e+10	0	-225.386	6796.29	0	-1.397e+21	-4.60031e+19	0	1.024e+26	4.49483e+12	7.60175e+10	0	-92.1773	5429.23	0	-6.74133e+20	-1.13371e+19	0	7.342e+22	-1.39972e+11	5.21115e+10	0	-10660.1	-26972.4	0	2.23046e+20	-2.16439e+20	0	
10	1.9891e+30	3.0246e+07	5.71704e+06	0	3.55376	0.695086	0	4.45095e+23	7.17426e+22	0	3.285e+23	5.42192e+10	2.17057e+10	0	-17666.6	44465.1	0	-1.18821e+22	-4.75596e+21	0	4.867e+24	5.61858e+10	-9.16097e+10	0	30009.8	18217.6	0	-2.92376e+22	4.7709e+22	0	5.972e+24	-1.49511e+11	-6.45649e+09	0	1282.66	-29760.4	0	3.55286e+22	1.43072e+21	0	6.39e+23	-2.95439e+10	2.24768e+11	0	-23983.1	-3221.79	0	2.15438e+20	-1.63651e+21	0	1.898e+27	7.5002e+11	2.06615e+11	0	-3466.4	12601	0	-4.01241e+23	-1.1059e+23	0	5.683e+26	1.42487e+12	1.54585e+11	0	-1036.66	9624.36	0	-3.66695e+22	-3.9494e+21	0	8.681e+25	2.87325e+12	1.08776e+11	0	-257.569	6795.15	0	-1.39675e+21	-5.25741e+19	0	1.024e+26	4.49464e+12	8.68757e+10	0	-105.344	5428.99	0	-6.74102e+20	-1.29568e+19	0	7.342e+22	-1.49174e+11	-6.64096e+09	0	1775.54	-28866.4	0	2.62123e+20	1.15245e+20	0	
